Time [s],Amplitude
0.261,-0.6228441142221053
0.262,-0.7977615623954724
0.263,-0.4150251602374442
0.264,-0.9265548427882715
0.265,-1.1415499862400837
0.266,-0.8163750923009216
0.267,-0.24855912128113725
0.268,-0.6037891558412918
0.269,0.08875169793038112
0.27,-1.0636088562976047
0.271,-1.3037383250857695
0.272,-0.6010077815634386
0.273,-0.6240161031901506
0.274,-1.2165290792162273
0.275,-1.083110253426038
0.276,-1.2241150452406522
0.277,-1.4121193111620327
0.278,-0.8739026957732424
0.279,-1.2643911245800767
0.28,-1.3546462948892954
0.281,-1.2641777508300218
0.28200000000000003,-0.6667377357031845
0.28300000000000003,-1.2598892226986924
0.28400000000000003,-1.5132844350360832
0.28500000000000003,-1.1973283811135258
0.28600000000000003,-1.0310223565766725
0.28700000000000003,-1.6544557344962514
0.28800000000000003,-1.370612233192483
0.289,-1.1596979530699667
0.29,-1.548370008364785
0.291,-1.471095795824779
0.292,-1.6407992737461434
0.293,-0.792354883645543
0.294,-2.1929801891071117
0.295,-1.6344838407916602
0.296,-1.6904588316028164
0.297,-1.205029490469123
0.298,-0.8323440515154872
0.299,-1.55160904278129
0.3,-1.3314142339486286
0.301,-1.2617051681985094
0.302,-1.2975506153765877
0.303,-1.8574174386811644
0.304,-1.322163630951702
0.305,-1.633973870834015
0.306,-1.5899445652976092
0.307,-1.5655413608510043
0.308,-1.2377753356031174
0.309,-1.4314949375754966
0.31,-1.489141124212606
0.311,-1.33692004695159
0.312,-1.363054228507174
0.313,-1.122113784972008
0.314,-1.3584576217826918
0.315,-1.6786599029942812
0.316,-1.775656081483415
0.317,-1.2274775588051172
0.318,-0.9922989671690895
0.319,-1.530857325055209
0.32,-1.3973121892340323
0.321,-1.5555928346003687
0.322,-1.2209879827420616
0.323,-1.4551934000288693
0.324,-0.9066017288781136
0.325,-1.4337457888112848
0.326,-1.2823601073937547
0.327,-1.6993001930826577
0.328,-1.4785120513470038
0.329,-1.2153672904302766
0.33,-1.7813272558457118
0.331,-1.0839115739343739
0.332,-1.1520426320024109
0.333,-1.392146939481398
0.334,-1.0178535153213737
0.335,-1.5852734471896959
0.336,-1.4690425942979826
0.337,-1.12629355343243
0.338,-1.1801433870334517
0.339,-1.6519601728677316
0.34,-1.1267124634979264
0.341,-0.8423455567204134
0.342,-1.1094154741040432
0.343,-1.1983153276245935
0.34400000000000003,-0.984040160833272
0.34500000000000003,-1.444544716903748
0.34600000000000003,-0.9212477181457982
0.34700000000000003,-1.1593749548564931
0.34800000000000003,-0.5100357200456485
0.34900000000000003,-0.7032932263570737
0.35000000000000003,-1.164606213704496
0.35100000000000003,-1.14499156617205
0.352,-0.9217473598299238
0.353,-1.0552642803361443
0.354,-0.6751818888828715
0.355,-0.9379185985482976
0.356,-1.1590597585721225
0.357,-0.8100103568150979
0.358,-0.7783849382402576
0.359,-1.14366836641862
0.36,-0.7255041145638345
0.361,-0.26318803435116517
0.362,-0.7413000591312893
0.363,-0.06619445141430669
0.364,-0.5512602839117166
0.365,-0.5876602827961749
0.366,-0.08668436061132223
0.367,-0.46091319023078714
0.368,-0.3784196373421892
0.369,-0.9437877980919237
0.37,-0.280063780720864
0.371,-0.24513196835442685
0.372,-0.6176005304296905
0.373,-0.4596153216832448
0.374,-0.20046549868313024
0.375,-0.7062718832131287
0.376,-0.35138035452844485
0.377,-0.3085597263698342
0.378,-0.4141011521368977
0.379,-0.07067240097149718
0.38,-0.15227491566803508
0.381,-0.27387740289205353
0.382,-0.7171688071151228
0.383,-0.5094974135551779
0.384,0.22935780228994118
0.385,0.17206260187371847
0.386,-0.20568691450734367
0.387,-0.3126819955328467
0.388,-0.6287483152014622
0.389,0.14805401963602527
0.39,-0.20758716597537097
0.391,0.7436833656448733
0.392,-0.13816890553913397
0.393,-0.5483457786577391
0.394,0.5618336651628053
0.395,0.3182542704568303
0.396,-0.13955873794594809
0.397,-0.3493517671754083
0.398,0.18576320658426604
0.399,0.07493277598545955
0.4,-0.008062217586048859
0.401,-0.1207121782146845
0.402,0.03424132921438949
0.403,0.17979443624492442
0.404,0.05759229219251505
0.405,0.3702041971034008
0.406,-0.0304618601325346
0.40700000000000003,-0.4764864472605881
0.40800000000000003,0.33053780462165827
0.40900000000000003,0.18066750973000378
0.41000000000000003,0.23092958420483367
0.41100000000000003,-0.40514302515046885
0.41200000000000003,-0.04456369192269838
0.41300000000000003,0.48830541342300215
0.41400000000000003,0.11046419874666369
0.41500000000000004,-0.06030839229637808
0.41600000000000004,-0.38950561373153025
0.417,0.10968911306800866
0.418,-0.4416113404076637
0.419,0.004226367646513629
0.42,0.48371686940278674
0.421,-0.040842649098889794
0.422,-0.4076755750927963
0.423,-0.23644296722571412
0.424,0.09095133556059432
0.425,-0.05122077635662081
0.426,-0.24483518997599807
0.427,-0.7209549780432277
0.428,-0.7157417943286175
0.429,-0.38404609497790787
0.43,-0.18298527549888322
0.431,-0.8018005006608483
0.432,-0.02590864196239695
0.433,0.3746821532169117
0.434,-0.324956784070479
0.435,-0.1270034788107559
0.436,-0.03483517344059939
0.437,-0.03279919967692524
0.438,-0.31697921053032685
0.439,-0.2625585542061807
0.44,-0.47534280052252603
0.441,-0.42413082165431937
0.442,-0.13122533013186466
0.443,-0.18414196273979488
0.444,-0.2904304045738463
0.445,-0.3605703948862722
0.446,-0.8611471568382629
0.447,-0.8457478149331246
0.448,-0.9479851536330791
0.449,-0.5783657716683815
0.45,-0.7161741374276388
0.451,-0.40249317290922443
0.452,-0.5819603901384076
0.453,-0.6296995524886048
0.454,-0.8658739305768008
0.455,-0.32914108330220215
0.456,-0.6893055186798606
0.457,-0.5671250149386868
0.458,-0.6904019796693157
0.459,-0.8279413656301627
0.46,-0.8535976428683191
0.461,-1.2861207244202573
0.462,-0.5877587660591495
0.463,-0.5103924297180329
0.464,-0.8682604906926299
0.465,-1.341233939719594
0.466,-0.7855571747128345
0.467,-0.5232294336183572
0.468,-1.1240515721991566
0.46900000000000003,-0.7813026415400961
0.47000000000000003,-1.3958449349962216
0.47100000000000003,-1.1241962659369644
0.47200000000000003,-0.7206103518062423
0.47300000000000003,-1.1386665311294488
0.47400000000000003,-0.8986376130459912
0.47500000000000003,-0.9153387467185089
0.47600000000000003,-1.028312052682744
0.47700000000000004,-0.7727495348708319
0.47800000000000004,-0.12210364226417136
0.47900000000000004,-1.0751650818620533
0.48,-0.9055282536344496
0.481,-0.9832669336409205
0.482,-1.2297777162492896
0.483,-1.0659895264321049
0.484,-1.291763945787193
0.485,-0.5579075645857426
0.486,-1.1744515242406732
0.487,-1.3837925793746146
0.488,-1.0027732986220363
0.489,-1.0963654095305428
0.49,-0.6840125795498708
0.491,-1.7461771046525203
0.492,-1.4516031224334522
0.493,-1.054813599380376
0.494,-1.1122170530382751
0.495,-0.7681854637728492
0.496,-0.7988579352969116
0.497,-1.0887361843224268
0.498,-1.178305562708078
0.499,-0.9667459334093316
0.5,-1.3578087923720283
0.501,-0.5419035948174612
0.502,-0.7514874082504227
0.503,-0.9917734121915855
0.504,-0.8613018050573076
0.505,-1.6274399229330827
0.506,-0.93985694417688
0.507,-0.9472605594381779
0.508,-1.0769957555450738
0.509,-1.368129141100459
0.51,-1.3963254146509056
0.511,-0.7319064132295467
0.512,-0.5614463751848919
0.513,-0.5384728250557255
0.514,-0.4812177170292682
0.515,-1.0832797597507118
0.516,-0.8892077021833779
0.517,-0.06303467890327419
0.518,-0.3603720230447358
0.519,-0.10874141041384117
0.52,-0.24139899067638948
0.521,-0.5513705229374851
0.522,-0.7318200151969797
0.523,-0.40263273470814337
0.524,-0.7715189240236131
0.525,-0.7460477075043711
0.526,-0.9124720903305744
0.527,-0.15842394719205488
0.528,0.16012021971509993
0.529,-0.06101508075052342
0.53,-0.2706651031266329
0.531,-0.31518156500427175
0.532,0.2750193775792501
0.533,-0.13565967669154072
0.534,-0.5050712995284807
0.535,-0.45767375853861086
0.536,-0.11835601352872371
0.537,-0.2631012874530575
0.538,-0.05326242232506273
0.539,-0.035416508033648264
0.54,-0.13892854396534943
0.541,0.2406755254396134
0.542,0.6973153918205406
0.543,0.06387864515649022
0.544,0.38365371783581675
0.545,0.24559217065436112
0.546,0.5768064307676988
0.547,0.20687627304428413
0.548,-0.1751656511473696
0.549,0.39331703373913307
0.55,0.22386164972571332
0.551,0.4647182259693203
0.552,0.5419252642059667
0.553,0.7997454556274575
0.554,0.798078542680217
0.555,0.5849079082837565
0.556,0.8691753407220537
0.557,0.7647154202974172
0.558,0.7543273998237121
0.559,0.9582270715047626
0.56,1.208393004273167
0.561,0.6386639015336192
0.562,0.9971174060122562
0.5630000000000001,1.5092272378287626
0.5640000000000001,1.5559356502811208
0.5650000000000001,0.9594683573551412
0.5660000000000001,1.3318781014490915
0.5670000000000001,1.1761579402540725
0.5680000000000001,1.4064991108658917
0.5690000000000001,1.6099590434496582
0.5700000000000001,1.1454833444647796
0.5710000000000001,1.2157667117371544
0.5720000000000001,1.5371206140298261
0.5730000000000001,1.6621265525863125
0.5740000000000001,1.6651001293833496
0.5750000000000001,1.5978763015332833
0.5760000000000001,1.6583466336616361
0.577,1.4443185404382122
0.578,1.5663287855782073
0.579,2.0135626681580576
0.58,1.3183044312217258
0.581,1.8050521654502263
0.582,1.8492445407471492
0.583,1.719955145629476
0.584,1.7084310800458296
0.585,1.8495218960279511
0.586,1.6020981333405775
0.587,1.9832103274008137
0.588,2.0291093047458677
0.589,1.9558483020044597
0.59,2.0260450285797225
0.591,1.9601116334725355
0.592,1.9486694876297264
0.593,1.8336931546122757
0.594,1.8783168812469972
0.595,1.593563333250973
0.596,1.4849831744287845
0.597,2.1705393322270945
0.598,2.3656846455000284
0.599,1.4748470025435516
0.6,1.7164291695948792
0.601,2.2396022923997667
0.602,2.0238810740694144
0.603,2.2103024106607285
0.604,2.4178406439543063
0.605,2.4069477267301274
0.606,1.4581717838291794
0.607,1.7371327292893604
0.608,1.9539223472191294
0.609,1.6138538895806693
0.61,2.1689558763025976
0.611,2.1541503046699244
0.612,1.8006868118218335
0.613,2.2543046998264833
0.614,2.1156834010065158
0.615,2.142966306221003
0.616,1.6734842356386348
0.617,1.2518505360655345
0.618,1.6431795949806265
0.619,1.705423582846167
0.62,1.5419765443669877
0.621,2.1816957219567854
0.622,1.5921285132837362
0.623,1.4095331149568169
0.624,1.799486864272756
0.625,1.7423758358351793
0.626,1.8866221197194124
0.627,1.4566916148553335
0.628,1.9598930692080985
0.629,0.9993933317606416
0.63,1.4121984541165897
0.631,1.700693412833956
0.632,1.4333175818731774
0.633,1.3636766577925308
0.634,1.9604135509692633
0.635,1.3306953620575328
0.636,1.5772954569555209
0.637,1.5347136072460112
0.638,1.8324726282140733
0.639,1.3036125843733588
0.64,1.2169407473015845
0.641,1.3178917553059544
0.642,0.6138656041800312
0.643,1.0402315528781831
0.644,0.6413155167891008
0.645,1.0807934218025974
0.646,1.4630294201379488
0.647,0.973466225668999
0.648,1.0529557993416658
0.649,0.9953724186068352
0.65,1.211520249585481
0.651,0.8608773265221297
0.652,0.9742518632265187
0.653,0.8139644353314506
0.654,0.6238579352977668
0.655,1.0205135380616692
0.656,0.5380391641128102
0.657,0.6447441924561188
0.658,0.8699004358178857
0.659,1.1426047258168275
0.66,0.008451866301198707
0.661,0.6747441846774177
0.662,0.908858803319911
0.663,0.7478450591152352
0.664,0.8673574131251178
0.665,0.28320998301618583
0.666,0.1872445282428178
0.667,0.08999488759744556
0.668,0.5000321466848964
0.669,-0.30810937853165443
0.67,-0.04943687638779548
0.671,0.14823239772043606
0.672,0.12612029584564488
0.673,0.35200148822422467
0.674,-0.3089157639071002
0.675,0.01600821217210391
0.676,-0.2212827766339338
0.677,-0.40365827779852026
0.678,0.036499033397256575
0.679,-0.2741701703541044
0.68,0.5517591212375187
0.681,0.2385148607233074
0.682,0.1501578739658248
0.683,-0.34205667207829776
0.684,-0.2508807984707183
0.685,-0.6531818057119463
0.686,-0.05993323070503398
0.687,-0.5503377185121474
0.6880000000000001,-0.35429064570473456
0.6890000000000001,-0.30530159121688405
0.6900000000000001,-0.2241285118630265
0.6910000000000001,-0.2266989147494778
0.6920000000000001,-0.6724860559702123
0.6930000000000001,-0.35039496887524113
0.6940000000000001,-0.4778373660843188
0.6950000000000001,-0.24209777613846362
0.6960000000000001,-0.7271684363850335
0.6970000000000001,-0.6501634985308765
0.6980000000000001,0.09832943338852085
0.6990000000000001,-0.18635806652468845
0.7000000000000001,-0.41290715850178733
0.7010000000000001,-0.4308744967455126
0.7020000000000001,0.00446785939329275
0.7030000000000001,-0.664658375862845
0.704,-0.5269154777186702
0.705,-0.2965649987949506
0.706,-0.9700333527382385
0.707,-0.661928623863836
0.708,-0.6171927097802343
0.709,-0.484458251443894
0.71,-0.42650071050451754
0.711,-0.5312665884173603
0.712,-0.18071188492015045
0.713,-0.024901890262980952
0.714,-0.3226070330745271
0.715,-0.4978499256156517
0.716,-0.9149457338190339
0.717,-0.6378225247766005
0.718,-0.765984535233369
0.719,-1.2923157849595226
0.72,-0.20948044679130723
0.721,-1.0608638631679048
0.722,-0.5881537281052132
0.723,-0.05003256834935932
0.724,-0.821447290135772
0.725,-0.6258561013584334
0.726,-0.3247844362453426
0.727,-0.34816110696808306
0.728,-0.2980386301050981
0.729,-0.31014549724782026
0.73,-0.525843329628573
0.731,-0.13164654576902407
0.732,-0.40881496565111974
0.733,-0.14169955172725343
0.734,-0.24825574393913397
0.735,0.06453205981652627
0.736,-0.07230073390736785
0.737,0.018665614714468814
0.738,-0.6815255613731701
0.739,0.1817712088135412
0.74,0.13172254439517878
0.741,0.04978068579893041
0.742,-0.16458220807501162
0.743,0.020426224096591422
0.744,-0.3301753908311672
0.745,-0.7416278239018314
0.746,0.11315404752444996
0.747,-0.2815010391280214
0.748,-0.00931942164517715
0.749,-0.33435167661472004
0.75,-0.1474345338362701
0.751,-0.10069257439292567
0.752,0.12230172020077196
0.753,-0.8330823072900692
0.754,0.2381367611032586
0.755,0.14564566604578294
0.756,0.1270451701332666
0.757,-0.010862006798302126
0.758,0.20515340303318408
0.759,0.3561555766906903
0.76,0.12374998425765438
0.761,-0.18938467538355552
0.762,0.3552811442100545
0.763,0.24194058409819127
0.764,0.1362415610241109
0.765,0.695577471880536
0.766,0.3106603348997833
0.767,0.2226066740134408
0.768,0.505983592628325
0.769,0.19936641380249925
0.77,0.5580284171464324
0.771,-0.04442772414850549
0.772,0.12447239117356934
0.773,0.2597748603274346
0.774,0.5513311293187539
0.775,0.9106249424095807
0.776,0.685844303841554
0.777,0.41796891541883874
0.778,0.8091899807460968
0.779,0.6839291968943407
0.78,0.07077024001156051
0.781,0.7657229792923517
0.782,0.3907810322919618
0.783,0.2862828549133901
0.784,-0.1486927164507118
0.785,-0.18691576242151686
0.786,0.5468556856928164
0.787,0.5303629414631292
0.788,0.34778371148493115
0.789,0.7393195024167221
0.79,0.730009493608513
0.791,0.16121066876558338
0.792,0.07694944849231633
0.793,0.36537047141060436
0.794,0.5421042149687888
0.795,0.6841813527581626
0.796,0.7381523015781313
0.797,0.03221784561792995
0.798,0.29822249087238206
0.799,0.42736021075981334
0.8,0.00792314240966463
0.801,0.04241549367784958
0.802,0.3518384313329389
0.803,-0.2450843395834741
0.804,-0.22924000710498882
0.805,0.4394035151685144
0.806,0.3675211419556298
0.807,0.5205923938955929
0.808,0.2838109558426424
0.809,-0.117191629135323
0.81,-0.0524595668254364
0.811,-0.04150203099673255
0.812,0.2806789247914788
0.8130000000000001,0.44467152449484426
0.8140000000000001,-0.09980866045891656
0.8150000000000001,0.3647050170435927
0.8160000000000001,0.5366708166206259
0.8170000000000001,0.5440271651871408
0.8180000000000001,0.6660598802110937
0.8190000000000001,0.15933780126775376
0.8200000000000001,-0.17337309947831359
0.8210000000000001,-0.6029765414136936
0.8220000000000001,-0.21542055526869264
0.8230000000000001,0.09256300625475222
0.8240000000000001,-0.10046728398589289
0.8250000000000001,0.12420413666228614
0.8260000000000001,-0.4789868976062042
0.8270000000000001,-0.07935925713220571
0.8280000000000001,-0.48559624927255685
0.8290000000000001,-0.32718950794219304
0.8300000000000001,0.31435439722669345
0.8310000000000001,-1.0832998453194522
0.8320000000000001,0.08073065851781636
0.833,0.026597924958507213
0.834,-0.7485843172061621
0.835,-0.619864282732155
0.836,-0.5622581550708186
0.837,-0.662677998116751
0.838,-0.8467623798621979
0.839,-1.1426654362907662
0.84,-0.6597936726726077
0.841,-1.0954560576925707
0.842,-0.6056718787643363
0.843,-0.8854758262415825
0.844,-0.49335562870581195
0.845,-0.7142707819515949
0.846,-1.005592811864297
0.847,-1.5311735107820867
0.848,-0.7033449183631392
0.849,-0.6001556268507051
0.85,-1.1737198792596901
0.851,-1.6343802074025455
0.852,-1.0365769847714086
0.853,-1.56401319116407
0.854,-1.1821693254492438
0.855,-1.5323227430947997
0.856,-0.9417753627735378
0.857,-0.9649857395549828
0.858,-1.5427018503481897
0.859,-1.3767193556452388
0.86,-0.979676146704637
0.861,-0.8926648060515929
0.862,-2.0224142156553304
0.863,-1.236641095403137
0.864,-1.2424708013947727
0.865,-1.7651141378804274
0.866,-1.0192458267186955
0.867,-1.9432631476730848
0.868,-1.476067499122052
0.869,-1.9651055476431405
0.87,-1.1690622564706445
0.871,-1.2428714982321192
0.872,-1.776947198035801
0.873,-1.4551096805846315
0.874,-1.2258470551392315
0.875,-1.5193907291724555
0.876,-2.098233882064396
0.877,-1.6415682701378849
0.878,-2.1285631260333684
0.879,-1.8138036680738736
0.88,-1.487294442599549
0.881,-1.658839549211355
0.882,-1.737815466873434
0.883,-2.2005857833201974
0.884,-2.041148355640572
0.885,-1.7379980994049737
0.886,-1.8643175540773833
0.887,-2.0650356003605075
0.888,-1.8738647371317052
0.889,-1.960702829750955
0.89,-1.7471637990572266
0.891,-2.2022811133747027
0.892,-1.873712878976053
0.893,-1.9834579961046253
0.894,-2.2336823760289586
0.895,-1.9225978026681776
0.896,-2.217183505439932
0.897,-1.822389526174491
0.898,-1.863694201906676
0.899,-1.7496071787199696
0.9,-2.3124679530635204
0.901,-1.9991626050383702
0.902,-1.797133675248017
0.903,-2.6150570954985786
0.904,-1.6417793001985501
0.905,-1.7909409059450248
0.906,-1.2746531435696467
0.907,-1.669412942297797
0.908,-1.9014357889148492
0.909,-2.255807402363574
0.91,-1.5667398115939655
0.911,-2.2293610196164853
0.912,-2.44553640809659
0.913,-1.8884497612329472
0.914,-1.7063107608229897
0.915,-1.688033450637476
0.916,-1.422434313905431
0.917,-1.176873889550575
0.918,-1.630888652812525
0.919,-1.9511503462770898
0.92,-1.8825045567041745
0.921,-1.4333663898864195
0.922,-1.3993881538371875
0.923,-1.3767851418935209
0.924,-1.6651129139960896
0.925,-1.7255784272751584
0.926,-1.7073697472988751
0.927,-1.509032342769003
0.928,-1.2844906430550445
0.929,-0.9766722037414839
0.93,-0.8431448897637293
0.931,-1.4396591682461377
0.932,-1.1754977975794796
0.933,-0.7433621680286175
0.934,-1.024518855888616
0.935,-1.2793840692424652
0.936,-1.14546468505608
0.937,-1.08962351132143
0.9380000000000001,-1.1562743816066359
0.9390000000000001,-0.9416498891396011
0.9400000000000001,-1.2241280306840012
0.9410000000000001,-0.7725792064860455
0.9420000000000001,-0.801859765814348
0.9430000000000001,-0.4767124194730792
0.9440000000000001,-0.2351736755461388
0.9450000000000001,-0.8874842753841584
0.9460000000000001,-0.9208513482625724
0.9470000000000001,-0.9119612084950502
0.9480000000000001,-0.6439050435277921
0.9490000000000001,-0.6070228529486403
0.9500000000000001,-0.7408557830940697
0.9510000000000001,-0.9560063196248658
0.9520000000000001,-0.5868958165810313
0.9530000000000001,-0.34099511614146083
0.9540000000000001,-0.22087194883058087
0.9550000000000001,-0.45948281621688836
0.9560000000000001,-0.4746475618884213
0.9570000000000001,-0.5825734828032535
0.9580000000000001,-0.2072871870076301
0.9590000000000001,-0.6680431532412603
0.96,-0.49108320779235615
0.961,0.23779975455467167
0.962,-0.2905838852690923
0.963,0.6089482415606963
0.964,-0.3344593837743884
0.965,0.1509374901169876
0.966,0.12761590078989782
0.967,0.2864919806390171
0.968,0.3165211877663452
0.969,0.27851881031319037
0.97,0.24956711410176313
0.971,-0.3420510712408268
0.972,0.42668094625384384
0.973,0.6647971081848054
0.974,0.41374058744883424
0.975,0.5878029346588142
0.976,0.24615977425295477
0.977,0.5642917254532224
0.978,0.670705966780002
0.979,0.5539928270908607
0.98,0.5716197273889448
0.981,0.28053636351254924
0.982,0.5943748007990955
0.983,0.5970261246466333
0.984,0.8377034710128232
0.985,0.6403730313769098
0.986,0.6803521401320238
0.987,0.7513228779456667
0.988,0.12653023079609715
